id,imdb_id,title,year,vote_count,vote_average,popularity,genres
36141,tt0114788,The Underneath,1995,15.0,5.6,2.059771,"['Thriller', 'Crime']"
95963,tt0114888,The Walking Dead,1995,4.0,6.6,0.620873,"['Drama', 'War']"
1587,tt0108550,What's Eating Gilbert Grape,1993,943.0,7.5,10.3919,"['Romance', 'Drama']"
9271,tt0114857,Virtuosity,1995,163.0,5.4,5.188399,"['Action', 'Crime', 'Science Fiction', 'Thriller']"
2064,tt0114924,While You Were Sleeping,1995,340.0,6.5,15.783615,"['Comedy', 'Drama', 'Romance']"
60855,tt0109655,Double Happiness,1994,2.0,5.5,0.372239,"['Comedy', 'Romance']"
236,tt0110598,Muriel's Wedding,1994,104.0,6.9,5.254847,"['Drama', 'Comedy', 'Romance']"
48287,tt0112435,The Baby-Sitters Club,1995,23.0,5.3,2.15805,"['Comedy', 'Drama', 'Family']"
3049,tt0109040,Ace Ventura: Pet Detective,1994,1684.0,6.4,11.247957,"['Comedy', 'Mystery']"
2759,tt0109045,"The Adventures of Priscilla, Queen of the Desert",1994,174.0,7.2,8.328596,"['Drama', 'Comedy']"
12635,tt0106339,Backbeat,1994,37.0,6.2,2.487951,"['Drama', 'Music']"
10497,tt0104779,Bitter Moon,1992,115.0,7.0,11.298195,"['Thriller', 'Drama', 'Romance']"
11382,tt0109348,Bullets Over Broadway,1994,130.0,7.0,5.72288,"['Action', 'Comedy', 'Thriller']"
9331,tt0109444,Clear and Present Danger,1994,390.0,6.4,7.513245,"['Action', 'Drama', 'Thriller']"
10731,tt0109446,The Client,1994,287.0,6.4,15.263829,"['Drama', 'Thriller', 'Crime', 'Mystery']"
10464,tt0109484,"Corrina, Corrina",1994,83.0,6.4,6.924689,"['Comedy', 'Drama', 'Family', 'Romance']"
34152,tt0109504,Crooklyn,1994,31.0,6.7,2.533022,"['Comedy', 'Drama']"
9495,tt0109506,The Crow,1994,980.0,7.3,15.799336,"['Fantasy', 'Action', 'Thriller']"
888,tt0109813,The Flintstones,1994,559.0,5.0,15.019586,"['Fantasy', 'Comedy', 'Family']"
13,tt0109830,Forrest Gump,1994,8147.0,8.2,48.307194,"['Comedy', 'Drama', 'Romance']"
712,tt0109831,Four Weddings and a Funeral,1994,654.0,6.6,8.990345,"['Comedy', 'Drama', 'Romance']"
16295,tt0113305,Higher Learning,1995,49.0,6.4,7.817811,"['Romance', 'Drama', 'Crime']"
48992,tt0110091,I Like It Like That,1994,4.0,6.3,0.289295,"['Comedy', 'Drama', 'Romance']"
10879,tt0110093,I Love Trouble,1994,41.0,5.3,3.570874,"['Action', 'Comedy', 'Romance']"
10660,tt0110167,It Could Happen to You,1994,154.0,6.1,11.272073,"['Comedy', 'Drama', 'Romance']"
10714,tt0110213,The Jungle Book,1994,107.0,5.9,10.714235,"['Adventure', 'Drama', 'Family']"
41647,tt0107472,"The Wonderful, Horrible Life of Leni Riefenstahl",1993,5.0,7.3,0.568884,"['Documentary', 'Foreign']"
8587,tt0110357,The Lion King,1994,5520.0,8.0,21.605761,"['Family', 'Animation', 'Drama']"
1689,tt0107426,Little Buddha,1993,76.0,6.0,5.681522,"['Drama', 'History']"
11596,tt0111686,New Nightmare,1994,297.0,6.4,9.860522,"['Horror', 'Thriller', 'Mystery', 'Fantasy']"
854,tt0110475,The Mask,1994,2550.0,6.6,14.13488,"['Romance', 'Comedy', 'Crime', 'Fantasy']"
9359,tt0110478,Maverick,1994,490.0,6.6,15.050326,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']"
36593,tt0110622,The Naked Gun 33⅓: The Final Insult,1994,535.0,6.4,10.587232,"['Comedy', 'Crime']"
12280,tt0110771,The Paper,1994,40.0,6.1,4.006063,"['Comedy', 'Drama']"
10427,tt0105226,Red Rock West,1993,71.0,6.4,5.137903,"['Crime', 'Drama', 'Thriller']"
11011,tt0110989,Ri¢hie Ri¢h,1994,426.0,5.4,6.595255,"['Comedy', 'Family']"
8987,tt0110997,The River Wild,1994,214.0,6.1,10.511241,"['Action', 'Adventure', 'Crime', 'Thriller']"
1637,tt0111257,Speed,1994,1814.0,6.8,10.859292,"['Action', 'Adventure', 'Crime']"
15128,tt0111256,Speechless,1994,24.0,5.5,2.334226,"['Comedy', 'Romance']"
8831,tt0111438,Timecop,1994,288.0,5.5,8.907074,"['Thriller', 'Science Fiction', 'Action', 'Crime']"
36955,tt0111503,True Lies,1994,1138.0,6.8,11.396099,"['Action', 'Thriller']"
10449,tt0111693,When a Man Loves a Woman,1994,71.0,6.0,4.322544,"['Drama', 'Romance']"
12160,tt0111756,Wyatt Earp,1994,203.0,6.5,9.277147,"['Drama', 'Action', 'Western']"
40480,tt0112443,Bad Company,1995,12.0,4.9,0.912415,"['Action', 'Crime', 'Romance', 'Thriller']"
52038,tt0110455,A Man of No Importance,1994,2.0,6.5,0.406113,"['Comedy', 'Drama']"
29444,tt0111048,S.F.W.,1994,22.0,6.1,2.504529,"['Comedy', 'Drama']"
26352,tt0110399,A Low Down Dirty Shame,1994,31.0,6.0,3.021526,"['Action', 'Comedy', 'Crime']"
315,tt0059170,"Faster, Pussycat! Kill! Kill!",1965,59.0,6.5,4.220541,"['Action', 'Crime']"
22067,tt0110186,Jason's Lyric,1994,9.0,5.9,0.912909,"['Crime', 'Drama', 'Romance']"
18242,tt0108069,The Secret Adventures of Tom Thumb,1993,8.0,7.1,0.381704,"['Animation', 'Science Fiction']"
11667,tt0111301,Street Fighter,1994,330.0,4.1,13.58449,"['Action', 'Adventure', 'Thriller']"
32502,tt0112702,Coldblooded,1995,13.0,6.7,2.342756,"['Action', 'Comedy']"
28732,tt0113014,Fall Time,1995,6.0,6.3,1.108494,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']"
75555,tt0113043,The Fear,1995,7.0,3.4,0.268043,"['Horror', 'Thriller']"
278939,tt0113173,Girl in the Cadillac,1995,1.0,10.0,0.405392,"['Romance', 'Adventure', 'Crime', 'Drama']"
291731,tt0113319,Homage,1995,0.0,0.0,0.014925,"['Thriller', 'Drama']"
226229,tt0113827,Mirage,1995,1.0,4.0,0.302957,"['Action', 'Thriller']"
8011,tt0110027,Highlander: The Final Dimension,1994,110.0,4.5,6.866634,"['Action', 'Fantasy', 'Science Fiction']"
2654,tt0113409,In the Mouth of Madness,1994,307.0,7.1,8.497643,"['Horror', 'Mystery', 'Thriller']"
18069,tt0109021,8 Seconds,1994,22.0,7.2,1.888534,"['Drama', 'Romance']"
19092,tt0109035,Above the Rim,1994,40.0,6.7,4.38154,"['Crime', 'Drama']"
2758,tt0106220,Addams Family Values,1993,537.0,6.5,17.555909,"['Comedy', 'Family', 'Fantasy']"
10436,tt0106226,The Age of Innocence,1993,172.0,7.0,8.013617,"['Drama', 'Romance']"
13595,tt0109068,Airheads,1994,222.0,5.8,7.09232,"['Comedy', 'Crime', 'Music']"
46094,tt0109067,The Air Up There,1994,42.0,5.1,1.896273,"['Comedy', 'Family']"
9409,tt0106292,Another Stakeout,1993,58.0,4.9,12.967239,"['Action', 'Comedy']"
11853,tt0109198,Bad Girls,1994,61.0,4.6,14.644772,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']"
16771,tt0109219,Barcelona,1994,20.0,6.6,1.632711,"['Comedy', 'Drama', 'Romance']"
46924,tt0106379,Being Human,1994,15.0,5.0,2.783872,"['Drama', 'Comedy', 'Fantasy']"
306,tt0109254,Beverly Hills Cop III,1994,445.0,5.5,11.787784,"['Action', 'Comedy', 'Crime']"
14522,tt0109279,Black Beauty,1994,68.0,6.6,8.398845,"['Action', 'Adventure', 'Drama', 'Family']"
26203,tt0109297,Blink,1994,45.0,6.3,3.00282,"['Mystery', 'Crime', 'Drama', 'Thriller']"
178,tt0109303,Blown Away,1994,126.0,6.0,13.155071,"['Drama', 'Action', 'Thriller']"
57834,tt0109306,Blue Sky,1994,28.0,6.1,4.993829,"['Drama', 'Romance']"
4722,tt0106452,Body Snatchers,1993,102.0,5.8,6.559693,"['Horror', 'Science Fiction', 'Thriller']"
18215,tt0106471,Boxing Helena,1993,59.0,4.5,4.304224,"['Drama', 'Romance']"
1607,tt0106489,A Bronx Tale,1993,447.0,7.4,6.115628,"['Drama', 'Crime']"
117553,tt0106505,Calendar Girl,1993,10.0,3.7,1.316741,"['Drama', 'Comedy']"
6075,tt0106519,Carlito's Way,1993,805.0,7.7,8.698509,"['Action', 'Crime', 'Drama', 'Thriller']"
11310,tt0109439,City Slickers II: The Legend of Curly's Gold,1994,103.0,4.9,8.605703,"['Action', 'Comedy', 'Drama', 'Western']"
18658,tt0109443,Clean Slate,1994,25.0,5.7,2.724621,"['Comedy', 'Thriller', 'Mystery']"
9350,tt0106582,Cliffhanger,1993,600.0,6.1,9.830853,"['Action', 'Adventure', 'Thriller']"
9612,tt0106598,Coneheads,1993,228.0,4.8,10.722729,"['Comedy', 'Science Fiction', 'Family']"
2124,tt0109456,Color of Night,1994,117.0,5.4,14.228963,"['Drama', 'Mystery', 'Romance', 'Thriller']"
26261,tt0109480,Cops & Robbersons,1994,36.0,5.0,7.042878,"['Action', 'Comedy', 'Family']"
19176,tt0109493,The Cowboy Way,1994,38.0,5.1,4.286279,"['Western', 'Action', 'Comedy']"
9571,tt0106677,Dazed and Confused,1993,588.0,7.4,6.8652,"['Comedy', 'Drama']"
9739,tt0106697,Demolition Man,1993,1018.0,6.4,11.626116,"['Crime', 'Action', 'Science Fiction']"
34444,tt0106834,Even Cowgirls Get the Blues,1994,29.0,4.2,2.970724,"['Western', 'Drama', 'Comedy', 'Romance']"
50463,tt0109783,The Favor,1994,6.0,3.3,1.344876,"['Drama', 'Comedy', 'Romance']"
16297,tt0111732,With Honors,1994,54.0,6.1,2.969003,"['Comedy', 'Drama']"
18551,tt0106926,Flesh and Bone,1993,22.0,6.2,1.896869,"['Drama', 'Mystery', 'Romance']"
25440,tt0111712,Widows' Peak,1994,3.0,4.3,0.409427,"['Comedy', 'Thriller', 'Mystery', 'Romance', 'Foreign']"
9024,tt0106941,For Love or Money,1993,77.0,5.7,8.468869,"['Comedy', 'Romance']"
37233,tt0106918,The Firm,1993,513.0,6.6,9.678367,"['Drama', 'Mystery', 'Thriller']"
1634,tt0106965,Free Willy,1993,429.0,6.0,5.990572,"['Family', 'Adventure']"
13815,tt0109842,Fresh,1994,56.0,7.6,3.970215,"['Crime', 'Drama', 'Thriller']"
5503,tt0106977,The Fugitive,1993,1240.0,7.2,10.08937,"['Adventure', 'Action', 'Thriller', 'Crime', 'Mystery']"
35588,tt0107004,Geronimo: An American Legend,1993,44.0,5.9,4.653462,"['History', 'Action', 'Drama', 'Western']"
2087,tt0109890,The Getaway,1994,81.0,5.4,14.214403,"['Drama', 'Action', 'Thriller']"
41579,tt0109891,Getting Even with Dad,1994,43.0,4.5,2.410545,"['Family', 'Comedy', 'Crime']"
18620,tt0109913,Go Fish,1994,5.0,3.9,0.775898,"['Drama', 'Romance']"
41006,tt0109920,A Good Man in Africa,1994,11.0,5.2,5.22583,"['Comedy', 'Drama']"
4916,tt0107057,Guilty as Sin,1993,21.0,5.6,5.385108,"['Drama', 'Thriller']"
2019,tt0107076,Hard Target,1993,237.0,6.1,7.834351,"['Action', 'Adventure', 'Crime', 'Thriller']"
31642,tt0107096,Heaven & Earth,1993,51.0,6.4,4.190541,"['History', 'War', 'Action', 'Drama']"
9255,tt0107144,Hot Shots! Part Deux,1993,463.0,6.2,13.482371,"['Action', 'Comedy', 'War']"
10612,tt0112966,The Englishman Who Went Up a Hill But Came Down a Mountain,1995,83.0,6.1,5.331753,"['Drama', 'Comedy', 'Romance']"
2259,tt0107151,The House of the Spirits,1993,135.0,6.7,10.687795,"['Romance', 'Drama']"
11934,tt0110074,The Hudsucker Proxy,1994,280.0,7.1,7.550545,"['Comedy', 'Drama']"
106143,tt0110097,I'll Do Anything,1994,18.0,5.7,1.742974,"['Comedy', 'Drama']"
9386,tt0107206,In the Line of Fire,1993,392.0,6.8,12.637158,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']"
59930,tt0110137,The Inkwell,1994,5.0,3.9,0.613335,"['Comedy', 'Drama', 'Romance']"
15765,tt0108551,What's Love Got to Do with It,1993,75.0,6.9,14.820883,"['Drama', 'Music']"
6,tt0107286,Judgment Night,1993,79.0,6.4,5.538671,"['Action', 'Thriller', 'Crime']"
329,tt0107290,Jurassic Park,1993,4956.0,7.6,8.863776,"['Adventure', 'Science Fiction']"
10909,tt0107302,Kalifornia,1993,209.0,6.5,8.4337,"['Thriller', 'Crime']"
507,tt0110265,Killing Zoe,1993,111.0,6.1,4.948569,"['Action', 'Crime', 'Drama', 'Thriller']"
29918,tt0110305,Lassie,1994,54.0,6.1,3.645342,"['Action', 'Adventure', 'Drama', 'Family']"
9593,tt0107362,Last Action Hero,1993,725.0,6.1,9.434006,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']"
42580,tt0107413,Life With Mikey,1993,24.0,5.1,6.446229,"['Comedy', 'Family']"
22317,tt0110353,Lightning Jack,1994,40.0,5.7,2.913584,"['Action', 'Comedy', 'Western']"
1413,tt0107468,M. Butterfly,1993,35.0,6.6,6.516976,"['Drama', 'Romance']"
2246,tt0107497,Malice,1993,105.0,5.9,9.861672,"['Drama', 'Crime']"
10440,tt0107507,Manhattan Murder Mystery,1993,169.0,7.1,8.939404,"['Comedy', 'Mystery']"
9516,tt0107554,Menace II Society,1993,179.0,7.2,5.260924,"['Drama', 'Action', 'Crime']"
2320,tt0116253,Executive Decision,1996,261.0,5.8,13.106291,"['Action', 'Adventure', 'Drama', 'Thriller']"
5879,tt0074102,In the Realm of the Senses,1976,112.0,6.5,8.932494,"['Drama', 'Romance']"
83718,tt0111689,What Happened Was...,1994,7.0,7.0,0.534606,"['Thriller', 'Comedy', 'Drama', 'Romance']"
11971,tt0107616,Much Ado About Nothing,1993,194.0,7.2,8.62724,"['Drama', 'Comedy', 'Romance']"
2625,tt0107611,Mr. Jones,1993,35.0,5.9,6.579753,"['Drama', 'Romance']"
31911,tt0107613,Mr. Wonderful,1993,11.0,5.5,13.011091,"['Comedy', 'Romance']"
788,tt0107614,Mrs. Doubtfire,1993,1638.0,7.0,11.16553,"['Comedy', 'Drama', 'Family']"
21450,tt0107653,Naked,1993,105.0,7.5,8.665198,"['Comedy', 'Drama']"
41588,tt0110649,The New Age,1994,5.0,4.8,0.596207,"['Comedy', 'Drama']"
10447,tt0110678,No Escape,1994,86.0,6.1,9.715187,"['Action', 'Drama', 'Science Fiction', 'Thriller']"
31586,tt0110687,North,1994,67.0,4.8,15.534707,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Science Fiction']"
9300,tt0107756,Orlando,1992,53.0,6.7,3.800785,"['Romance', 'Drama', 'Fantasy']"
9559,tt0107808,A Perfect World,1993,376.0,7.2,8.040589,"['Crime', 'Drama', 'Thriller']"
713,tt0107822,The Piano,1993,290.0,7.1,7.436758,"['Drama', 'Romance']"
8291,tt0107840,Poetic Justice,1993,47.0,6.9,6.972599,"['Drama', 'Romance']"
25557,tt0111003,The Puppet Masters,1994,41.0,5.6,7.272296,"['Horror', 'Science Fiction', 'Thriller']"
22588,tt0110939,Radioland Murders,1994,12.0,5.8,8.506727,"['Comedy', 'Crime', 'Drama', 'Music', 'Mystery', 'Romance']"
1245,tt0107943,The Remains of the Day,1993,213.0,7.5,12.222576,"['Drama', 'Romance']"
11858,tt0110971,Renaissance Man,1994,83.0,5.9,4.985157,"['Comedy', 'War']"
7007,tt0107969,Rising Sun,1993,188.0,5.8,6.279082,"['Action', 'Drama', 'Thriller']"
10467,tt0111001,The Road to Wellville,1994,43.0,5.5,3.416181,"['Comedy', 'Romance']"
5550,tt0107978,RoboCop 3,1993,309.0,4.2,8.685798,"['Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller']"
2088,tt0107983,Romeo Is Bleeding,1993,36.0,5.7,9.796318,"['Action', 'Crime', 'Drama', 'Thriller']"
10412,tt0105275,Romper Stomper,1992,126.0,6.6,5.157926,"['Action', 'Drama', 'Thriller']"
47889,tt0108000,Ruby in Paradise,1993,10.0,5.6,0.941994,"['Drama', 'Romance']"
424,tt0108052,Schindler's List,1993,4436.0,8.3,41.725123,"['Drama', 'History', 'War']"
35233,tt0111094,The Scout,1994,37.0,5.3,5.715608,"['Comedy', 'Drama']"
11236,tt0108071,The Secret Garden,1993,232.0,7.1,6.499523,"['Drama', 'Family', 'Fantasy']"
11592,tt0111127,Serial Mom,1994,137.0,6.4,5.305311,"['Comedy', 'Crime', 'Horror', 'Thriller']"
8850,tt0111143,The Shadow,1994,140.0,5.4,7.881107,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']"
10445,tt0108101,Shadowlands,1993,61.0,6.8,2.96586,"['Drama', 'Romance']"
695,tt0108122,Short Cuts,1993,136.0,6.9,8.829337,"['Comedy', 'Drama']"
43535,tt0111194,A Simple Twist of Fate,1994,26.0,5.7,4.13516,"['Drama', 'Family']"
12519,tt0111201,Sirens,1993,31.0,5.2,2.86213,"['Comedy', 'Drama']"
23210,tt0108149,Six Degrees of Separation,1993,75.0,6.5,8.730025,"['Mystery', 'Drama', 'Comedy']"
858,tt0108160,Sleepless in Seattle,1993,630.0,6.5,10.234919,"['Comedy', 'Drama', 'Romance']"
867,tt0108162,Sliver,1993,144.0,4.9,11.23297,"['Drama', 'Thriller']"
78,tt0083658,Blade Runner,1982,3833.0,7.9,96.272374,"['Science Fiction', 'Drama', 'Thriller']"
13203,tt0108186,Son in Law,1993,81.0,5.6,9.122718,"['Comedy', 'Drama', 'Romance']"
10442,tt0108174,So I Married an Axe Murderer,1993,131.0,6.1,8.051914,"['Comedy', 'Crime', 'Romance']"
11074,tt0108238,Striking Distance,1993,223.0,5.4,13.390917,"['Crime', 'Action', 'Mystery', 'Thriller']"
33367,tt0089256,Harem,1985,4.0,4.0,1.825468,"['History', 'Drama', 'Romance']"
9607,tt0108255,Super Mario Bros.,1993,236.0,4.0,7.198455,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
17585,tt0111323,Surviving the Game,1994,53.0,6.1,3.644641,"['Action', 'Adventure', 'Thriller', 'Crime']"
9057,tt0111400,Terminal Velocity,1994,82.0,5.0,8.012225,"['Action', 'Thriller']"
20967,tt0108328,Thirty Two Short Films About Glenn Gould,1993,9.0,7.4,0.873068,"['Drama', 'Music']"
10635,tt0111418,Threesome,1994,57.0,6.3,10.82236,"['Comedy', 'Drama', 'Family', 'Romance']"
9479,tt0107688,The Nightmare Before Christmas,1993,2135.0,7.6,17.730913,"['Fantasy', 'Animation', 'Family']"
10057,tt0108333,The Three Musketeers,1993,219.0,6.2,6.34785,"['Action', 'Adventure', 'Comedy']"
11969,tt0108358,Tombstone,1993,632.0,7.4,11.338194,"['Action', 'Adventure', 'Drama', 'History', 'Western']"
41590,tt0111488,Trial by Jury,1994,5.0,5.5,0.85586,"['Drama', 'Action', 'Thriller']"
319,tt0108399,True Romance,1993,762.0,7.5,17.189328,"['Action', 'Thriller', 'Crime', 'Romance']"
26408,tt0108515,The War Room,1993,19.0,7.3,1.273617,"['Documentary', 'History']"
15139,tt0110763,The Pagemaster,1994,178.0,6.2,7.436001,"['Fantasy', 'Science Fiction', 'Family', 'Animation']"
161158,tt0107779,"Paris, France",1994,2.0,6.0,0.741522,"['Drama', 'Comedy']"
85247,tt0110259,Killer,1994,2.0,3.0,0.422224,"['Thriller', 'Drama', 'Romance']"
11446,tt0114906,Welcome to the Dollhouse,1995,103.0,6.9,5.14056,"['Comedy', 'Drama']"
51980,tt0107002,Germinal,1993,43.0,6.3,2.759302,"['Drama', 'Romance']"
24405,tt0109403,Chasers,1994,22.0,4.7,9.85327,"['Comedy', 'Romance']"
11655,tt0104029,Cronos,1993,153.0,6.4,5.513024,"['Drama', 'Horror', 'Thriller']"
11800,tt0110623,Naked in New York,1993,3.0,4.0,0.449733,"['Comedy', 'Romance']"
8223,tt0107315,Kika,1993,58.0,6.8,3.647321,"['Comedy', 'Drama']"
14587,tt0106408,Bhaji on the Beach,1994,10.0,5.1,0.441585,"['Comedy', 'Drama']"
31504,tt0110363,Little Big League,1994,20.0,6.0,1.960563,"['Comedy', 'Family']"
53185,tt0111709,Wide Eyed and Legless,1993,0.0,0.0,0.00015,"['TV Movie', 'Drama', 'Romance', 'Comedy']"
95743,tt0109828,Foreign Student,1994,0.0,0.0,0.002789,"['Drama', 'Romance']"
23637,tt0107225,"Ciao, Professore!",1992,74.0,7.2,3.456868,"['Comedy', 'Foreign']"
17600,tt0111252,Spanking the Monkey,1994,29.0,5.3,2.799575,"['Comedy', 'Drama']"
10897,tt0110366,The Little Rascals,1994,214.0,6.3,6.707109,"['Romance', 'Comedy', 'Family']"
21352,tt0109120,Andre,1994,31.0,5.0,3.139316,"['Drama', 'Family', 'Adventure']"
68806,tt0108059,The Escort,1993,5.0,5.0,0.046196,"['Thriller', 'Crime', 'Drama']"
37345,tt0110892,Princess Caraboo,1994,5.0,4.4,1.943323,"['Comedy', 'Drama', 'History', 'Mystery']"
32562,tt0112651,The Celluloid Closet,1996,24.0,7.0,6.784687,"['History', 'Documentary']"
47507,tt0107642,Café au Lait,1993,4.0,6.8,1.040873,"['Drama', 'Comedy', 'Romance', 'Foreign']"
25403,tt0109382,Dear Diary,1993,46.0,6.9,2.904734,"['Comedy', 'Drama']"
124304,tt0106678,I Don't Want to Talk About It,1993,1.0,6.0,1.213481,"['Romance', 'Drama']"
771,tt0099785,Home Alone,1990,2487.0,7.1,0.702543,"['Comedy', 'Family']"
251,tt0099653,Ghost,1990,1381.0,6.9,11.945397,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']"
812,tt0103639,Aladdin,1992,3495.0,7.4,16.357419,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy', 'Romance']"
280,tt0103064,Terminator 2: Judgment Day,1991,4274.0,7.7,22.661695,"['Action', 'Thriller', 'Science Fiction']"
581,tt0099348,Dances with Wolves,1990,1084.0,7.6,11.654349,"['Adventure', 'Drama', 'Western']"
80350,tt0114706,Tough and Deadly,1995,4.0,6.3,0.426887,"['Thriller', 'Action', 'Drama']"
268,tt0096895,Batman,1989,2145.0,7.0,19.10673,"['Fantasy', 'Action']"
274,tt0102926,The Silence of the Lambs,1991,4549.0,8.1,4.307222,"['Crime', 'Drama', 'Thriller']"
408,tt0029583,Snow White and the Seven Dwarfs,1937,1973.0,6.9,16.263878,"['Fantasy', 'Animation', 'Family']"
10020,tt0101414,Beauty and the Beast,1991,3029.0,7.5,23.433511,"['Romance', 'Family', 'Animation', 'Fantasy', 'Music']"
10895,tt0032910,Pinocchio,1940,1412.0,6.9,14.202284,"['Animation', 'Family']"
114,tt0100405,Pretty Woman,1990,1807.0,7.0,13.348451,"['Romance', 'Comedy']"
41043,tt0110719,Window to Paris,1993,6.0,6.0,0.345748,"['Comedy', 'Drama', 'Fantasy']"
576,tt0065214,The Wild Bunch,1969,266.0,7.7,11.722424,"['Adventure', 'Western']"
15477,tt0110395,Love and a .45,1994,15.0,5.5,3.40523,"['Crime', 'Thriller']"
59146,tt0111752,The Wooden Man's Bride,1994,1.0,6.5,0.088451,"['Drama', 'Foreign', 'Romance']"
30528,tt0112606,Bye Bye Love,1995,20.0,6.1,2.47308,"['Comedy', 'Romance']"
7300,tt0117247,One Fine Day,1996,160.0,6.1,7.009946,"['Comedy', 'Romance']"
261246,tt0106537,Century,1993,1.0,5.0,1.461029,"['Romance', 'Drama']"
275,tt0116282,Fargo,1996,2080.0,7.7,12.61469,"['Crime', 'Drama', 'Thriller']"
25059,tt0116552,Homeward Bound II: Lost in San Francisco,1996,105.0,6.0,14.657754,"['Adventure', 'Comedy', 'Drama', 'Family']"
11827,tt0082509,Heavy Metal,1981,150.0,6.3,7.640073,"['Animation', 'Science Fiction']"
8766,tt0116514,Hellraiser: Bloodline,1996,111.0,4.9,5.263187,"['Horror', 'Thriller', 'Science Fiction']"
23570,tt0117283,The Pallbearer,1996,30.0,4.6,8.174116,"['Comedy', 'Romance']"
47333,tt0116684,Jane Eyre,1996,51.0,7.1,2.420301,"['Drama', 'Romance']"
54850,tt0110374,Loaded,1996,3.0,4.0,0.618066,"['Drama', 'Mystery', 'Thriller']"
51242,tt0070506,Bread and Chocolate,1974,10.0,7.1,1.306628,"['Comedy', 'Foreign']"
10112,tt0065421,The Aristocats,1970,1287.0,7.1,9.834047,"['Animation', 'Comedy', 'Family', 'Adventure']"
4307,tt0113083,The Flower of My Secret,1995,43.0,6.9,2.286788,"['Drama', 'Romance']"
46029,tt0118001,Two Much,1996,24.0,5.1,1.620174,"['Comedy', 'Romance']"
32308,tt0116165,Ed,1996,24.0,3.6,5.174212,"['Comedy', 'Family']"
88893,tt0102855,Scream of Stone,1991,4.0,7.5,0.736081,"['Adventure', 'Drama', 'Documentary']"
340210,tt0112712,Condition Red,1995,3.0,4.7,0.793932,"['Thriller', 'Action', 'Drama']"
44281,tt0090665,Halfaouine: Boy of the Terraces,1990,5.0,7.4,1.983301,"['Comedy', 'Drama']"
28121,tt0117891,A Thin Line Between Love and Hate,1996,15.0,5.7,2.256747,"['Comedy', 'Thriller', 'Crime', 'Romance']"
12520,tt0113613,The Last Supper,1995,82.0,6.5,4.619915,"['Comedy', 'Thriller', 'Crime', 'Drama']"
1592,tt0117381,Primal Fear,1996,644.0,7.4,10.326213,"['Crime', 'Drama', 'Mystery', 'Thriller']"
36447,tt0115837,Carried Away,1996,5.0,5.4,1.67218,"['Drama', 'Romance']"
19042,tt0115509,All Dogs Go to Heaven 2,1996,50.0,5.0,5.028897,"['Romance', 'Animation', 'Family', 'Adventure', 'Fantasy']"
38884,tt0114671,Land and Freedom,1995,53.0,7.0,6.144235,"['Drama', 'History', 'War', 'Romance']"
36259,tt0114658,Theodore Rex,1995,17.0,3.6,2.583686,"['Fantasy', 'Science Fiction', 'Family']"
41852,tt0116275,A Family Thing,1996,14.0,5.6,6.207993,"['Comedy', 'Drama']"
40926,tt0113122,Frisk,1996,3.0,3.0,0.319215,"['Drama', 'Thriller']"
9099,tt0117608,Sgt. Bilko,1996,96.0,5.5,5.70904,"['Comedy', 'Family']"
2021,tt0113448,Jack & Sarah,1995,10.0,5.1,1.523446,"['Comedy', 'Drama', 'Romance']"
10988,tt0116095,Diabolique,1996,74.0,5.4,4.530079,"['Drama', 'Horror', 'Mystery', 'Thriller']"
